na_item,time,values,geo
Environmental protection,2001-01-01,0.7,Estonia
Environmental protection,2001-01-01,0.5,Grecia
Environmental protection,2001-01-01,0.9,Spania
Environmental protection,2001-01-01,0.7,Media UE
Environmental protection,2001-01-01,0.3,Finlanda
Environmental protection,2001-01-01,0.7,Franta
Environmental protection,2001-01-01,0.6,Croatia
Environmental protection,2001-01-01,0.7,Ungaria
Environmental protection,2001-01-01,0.8,Irlanda
Environmental protection,2001-01-01,0.7,Islanda
Environmental protection,2001-01-01,0.7,Italia
Environmental protection,2001-01-01,0.1,Lituania
Environmental protection,2001-01-01,0.9,Luxemburg
Environmental protection,2001-01-01,0.3,Letonia
Environmental protection,2001-01-01,1,Malta
Environmental protection,2001-01-01,1.5,Olanda
Environmental protection,2001-01-01,0.5,Norvegia
Environmental protection,2001-01-01,0.6,Polonia
Environmental protection,2001-01-01,0.7,Portugalia
Environmental protection,2001-01-01,0.3,Romania
Environmental protection,2001-01-01,0.4,Suedia
Environmental protection,2001-01-01,0.8,Slovenia
Environmental protection,2001-01-01,0.9,Slovacia
Waste management,2001-01-01,0.1,Austria
Waste management,2001-01-01,0.4,Belgia
Waste management,2001-01-01,0,Bulgaria
Waste management,2001-01-01,0.2,Elvetia
Waste management,2001-01-01,0.2,Cipru
Waste management,2001-01-01,0.3,Cehia
Waste management,2001-01-01,0.2,Germania
Waste management,2001-01-01,0,Danemarca
Waste management,2001-01-01,0.2,Estonia
Waste management,2001-01-01,0.3,Grecia
Waste management,2001-01-01,0.4,Spania
Waste management,2001-01-01,0.3,Media UE
Waste management,2001-01-01,0.1,Finlanda
Waste management,2001-01-01,0.3,Franta
Waste management,2001-01-01,0.1,Croatia
Waste management,2001-01-01,0.1,Ungaria
Waste management,2001-01-01,0,Irlanda
Waste management,2001-01-01,0.4,Islanda
Waste management,2001-01-01,0.4,Italia
Waste management,2001-01-01,0,Lituania
Waste management,2001-01-01,0.3,Luxemburg
Waste management,2001-01-01,0.1,Letonia
Waste management,2001-01-01,0.4,Malta
Waste management,2001-01-01,0.6,Olanda
Waste management,2001-01-01,0.1,Norvegia
Waste management,2001-01-01,0.1,Polonia
Waste management,2001-01-01,0.2,Portugalia
Waste management,2001-01-01,0,Romania
Waste management,2001-01-01,0.2,Suedia
Waste management,2001-01-01,0.2,Slovenia
Waste management,2001-01-01,0.5,Slovacia
Waste water management,2001-01-01,0.2,Austria
Waste water management,2001-01-01,0.2,Belgia
Waste water management,2001-01-01,NA,Bulgaria
Waste water management,2001-01-01,0.4,Elvetia
Waste water management,2001-01-01,0,Cipru
Waste water management,2001-01-01,0.3,Cehia
Waste water management,2001-01-01,0.2,Germania
Waste water management,2001-01-01,0,Danemarca
Waste water management,2001-01-01,0.1,Estonia
Waste water management,2001-01-01,0.1,Grecia
Waste water management,2001-01-01,0.2,Spania
Waste water management,2001-01-01,0.2,Media UE
Waste water management,2001-01-01,0,Finlanda
Waste water management,2001-01-01,0.2,Franta
Waste water management,2001-01-01,0.1,Croatia
Waste water management,2001-01-01,0.4,Ungaria
Waste water management,2001-01-01,0.7,Irlanda
Waste water management,2001-01-01,0,Islanda
Waste water management,2001-01-01,0,Italia
Waste water management,2001-01-01,0,Lituania
Waste water management,2001-01-01,0.3,Luxemburg
Waste water management,2001-01-01,0.1,Letonia
Waste water management,2001-01-01,0.4,Malta
Waste water management,2001-01-01,0.4,Olanda
Waste water management,2001-01-01,0.2,Norvegia
Waste water management,2001-01-01,0.3,Polonia
Waste water management,2001-01-01,0.2,Portugalia
Waste water management,2001-01-01,0,Romania
Waste water management,2001-01-01,0.2,Suedia
Waste water management,2001-01-01,0.2,Slovenia
Waste water management,2001-01-01,0.2,Slovacia
Pollution abatement,2001-01-01,0.1,Austria
Pollution abatement,2001-01-01,0,Belgia
Pollution abatement,2001-01-01,NA,Bulgaria
Pollution abatement,2001-01-01,0,Elvetia
Pollution abatement,2001-01-01,0,Cipru
Pollution abatement,2001-01-01,0,Cehia
Pollution abatement,2001-01-01,0.1,Germania
Pollution abatement,2001-01-01,0.1,Danemarca
Pollution abatement,2001-01-01,0.1,Estonia
Pollution abatement,2001-01-01,0,Grecia
Pollution abatement,2001-01-01,0,Spania
Pollution abatement,2001-01-01,0.1,Media UE
Pollution abatement,2001-01-01,0.1,Finlanda
Pollution abatement,2001-01-01,0,Franta
Pollution abatement,2001-01-01,0,Croatia
Pollution abatement,2001-01-01,0,Ungaria
Pollution abatement,2001-01-01,0,Irlanda
Pollution abatement,2001-01-01,0,Islanda
Pollution abatement,2001-01-01,0.1,Italia
Pollution abatement,2001-01-01,0,Lituania
Pollution abatement,2001-01-01,0.1,Luxemburg
Pollution abatement,2001-01-01,0,Letonia
Pollution abatement,2001-01-01,0.1,Malta
Pollution abatement,2001-01-01,0.2,Olanda
Pollution abatement,2001-01-01,0.1,Norvegia
Pollution abatement,2001-01-01,0,Polonia
Pollution abatement,2001-01-01,NA,Portugalia
Pollution abatement,2001-01-01,0.3,Romania
Pollution abatement,2001-01-01,0,Suedia
Pollution abatement,2001-01-01,0,Slovenia
Pollution abatement,2001-01-01,0,Slovacia
Protection of biodiversity and landscape,2001-01-01,0,Austria
Protection of biodiversity and landscape,2001-01-01,0,Belgia
Protection of biodiversity and landscape,2001-01-01,0.1,Bulgaria
Protection of biodiversity and landscape,2001-01-01,0,Elvetia
Protection of biodiversity and landscape,2001-01-01,0,Cipru
Protection of biodiversity and landscape,2001-01-01,0.1,Cehia
Protection of biodiversity and landscape,2001-01-01,0,Germania
Protection of biodiversity and landscape,2001-01-01,0.1,Danemarca
Protection of biodiversity and landscape,2001-01-01,0.1,Estonia
Protection of biodiversity and landscape,2001-01-01,0,Grecia
Protection of biodiversity and landscape,2001-01-01,0.1,Spania
Protection of biodiversity and landscape,2001-01-01,0.1,Media UE
Protection of biodiversity and landscape,2001-01-01,0,Finlanda
Protection of biodiversity and landscape,2001-01-01,0.1,Franta
Protection of biodiversity and landscape,2001-01-01,0.1,Croatia
Protection of biodiversity and landscape,2001-01-01,0,Ungaria
Protection of biodiversity and landscape,2001-01-01,0.1,Irlanda
Protection of biodiversity and landscape,2001-01-01,0.2,Islanda
Protection of biodiversity and landscape,2001-01-01,0.2,Italia
Protection of biodiversity and landscape,2001-01-01,0,Lituania
Protection of biodiversity and landscape,2001-01-01,0.1,Luxemburg
Protection of biodiversity and landscape,2001-01-01,0.1,Letonia
Protection of biodiversity and landscape,2001-01-01,0.1,Malta
Protection of biodiversity and landscape,2001-01-01,0.1,Olanda
Protection of biodiversity and landscape,2001-01-01,0,Norvegia
Protection of biodiversity and landscape,2001-01-01,0,Polonia
Protection of biodiversity and landscape,2001-01-01,0.2,Portugalia
Protection of biodiversity and landscape,2001-01-01,0,Romania
Protection of biodiversity and landscape,2001-01-01,0,Suedia
Protection of biodiversity and landscape,2001-01-01,0.2,Slovenia
Protection of biodiversity and landscape,2001-01-01,0.1,Slovacia
R&D Environmental protection,2001-01-01,0,Austria
R&D Environmental protection,2001-01-01,0,Belgia
R&D Environmental protection,2001-01-01,NA,Bulgaria
R&D Environmental protection,2001-01-01,0,Elvetia
R&D Environmental protection,2001-01-01,0,Cipru
R&D Environmental protection,2001-01-01,0,Cehia
R&D Environmental protection,2001-01-01,0,Germania
R&D Environmental protection,2001-01-01,0.1,Danemarca
R&D Environmental protection,2001-01-01,0,Estonia
R&D Environmental protection,2001-01-01,0,Grecia
R&D Environmental protection,2001-01-01,0,Spania
R&D Environmental protection,2001-01-01,0,Media UE
R&D Environmental protection,2001-01-01,0,Finlanda
R&D Environmental protection,2001-01-01,0,Franta
R&D Environmental protection,2001-01-01,0,Croatia
R&D Environmental protection,2001-01-01,0,Ungaria
R&D Environmental protection,2001-01-01,0,Irlanda
R&D Environmental protection,2001-01-01,0,Islanda
R&D Environmental protection,2001-01-01,0.1,Italia
R&D Environmental protection,2001-01-01,0,Lituania
R&D Environmental protection,2001-01-01,0,Luxemburg
R&D Environmental protection,2001-01-01,0,Letonia
R&D Environmental protection,2001-01-01,0,Malta
R&D Environmental protection,2001-01-01,0,Olanda
R&D Environmental protection,2001-01-01,0,Norvegia
R&D Environmental protection,2001-01-01,0,Polonia
R&D Environmental protection,2001-01-01,0,Portugalia
R&D Environmental protection,2001-01-01,0,Romania
R&D Environmental protection,2001-01-01,0,Suedia
R&D Environmental protection,2001-01-01,0,Slovenia
R&D Environmental protection,2001-01-01,0,Slovacia
Environmental protection n.e.c.,2001-01-01,0.1,Austria
Environmental protection n.e.c.,2001-01-01,0.2,Belgia
Environmental protection n.e.c.,2001-01-01,1.1,Bulgaria
Environmental protection n.e.c.,2001-01-01,0,Elvetia
Environmental protection n.e.c.,2001-01-01,0,Cipru
Environmental protection n.e.c.,2001-01-01,0.1,Cehia
Environmental protection n.e.c.,2001-01-01,0.1,Germania
Environmental protection n.e.c.,2001-01-01,0.2,Danemarca
Environmental protection n.e.c.,2001-01-01,0.2,Estonia
Environmental protection n.e.c.,2001-01-01,0.1,Grecia
Environmental protection n.e.c.,2001-01-01,0.1,Spania
Environmental protection n.e.c.,2001-01-01,0.1,Media UE
Environmental protection n.e.c.,2001-01-01,0.1,Finlanda
Environmental protection n.e.c.,2001-01-01,0.1,Franta
Environmental protection n.e.c.,2001-01-01,0.3,Croatia
Environmental protection n.e.c.,2001-01-01,0.1,Ungaria
Environmental protection n.e.c.,2001-01-01,0,Irlanda
Environmental protection n.e.c.,2001-01-01,0.1,Islanda
Environmental protection n.e.c.,2001-01-01,0,Italia
Environmental protection n.e.c.,2001-01-01,0.1,Lituania
Environmental protection n.e.c.,2001-01-01,0,Luxemburg
Environmental protection n.e.c.,2001-01-01,0,Letonia
Environmental protection n.e.c.,2001-01-01,0,Malta
Environmental protection n.e.c.,2001-01-01,0,Olanda
Environmental protection n.e.c.,2001-01-01,0.1,Norvegia
Environmental protection n.e.c.,2001-01-01,0.1,Polonia
Environmental protection n.e.c.,2001-01-01,0.1,Portugalia
Environmental protection n.e.c.,2001-01-01,0,Romania
Environmental protection n.e.c.,2001-01-01,0.1,Suedia
Environmental protection n.e.c.,2001-01-01,0.1,Slovenia
Environmental protection n.e.c.,2001-01-01,0.1,Slovacia
Housing and community amenities,2001-01-01,0.6,Austria
Housing and community amenities,2001-01-01,0.4,Belgia
Housing and community amenities,2001-01-01,0.4,Bulgaria
Housing and community amenities,2001-01-01,0.2,Elvetia
Housing and community amenities,2001-01-01,2,Cipru
Housing and community amenities,2001-01-01,1.3,Cehia
Housing and community amenities,2001-01-01,1,Germania
Housing and community amenities,2001-01-01,0.5,Danemarca
Housing and community amenities,2001-01-01,0.3,Estonia
Housing and community amenities,2001-01-01,0.4,Grecia
Housing and community amenities,2001-01-01,1,Spania
Housing and community amenities,2001-01-01,0.9,Media UE
Housing and community amenities,2001-01-01,0.4,Finlanda
Housing and community amenities,2001-01-01,1,Franta
Housing and community amenities,2001-01-01,2.1,Croatia
Housing and community amenities,2001-01-01,0.9,Ungaria
Housing and community amenities,2001-01-01,1.3,Irlanda
Housing and community amenities,2001-01-01,0.5,Islanda
Housing and community amenities,2001-01-01,0.7,Italia
Housing and community amenities,2001-01-01,0.3,Lituania
Housing and community amenities,2001-01-01,0.8,Luxemburg
Housing and community amenities,2001-01-01,1.4,Letonia
Housing and community amenities,2001-01-01,1,Malta
Housing and community amenities,2001-01-01,0.7,Olanda
Housing and community amenities,2001-01-01,0.3,Norvegia
Housing and community amenities,2001-01-01,1.2,Polonia
Housing and community amenities,2001-01-01,1,Portugalia
Housing and community amenities,2001-01-01,1.7,Romania
Housing and community amenities,2001-01-01,0.7,Suedia
Housing and community amenities,2001-01-01,0.6,Slovenia
Housing and community amenities,2001-01-01,0.5,Slovacia
Housing development,2001-01-01,0.4,Austria
Housing development,2001-01-01,0.1,Belgia
Housing development,2001-01-01,0,Bulgaria
Housing development,2001-01-01,0,Elvetia
Housing development,2001-01-01,0.1,Cipru
Housing development,2001-01-01,0.7,Cehia
Housing development,2001-01-01,0.5,Germania
Housing development,2001-01-01,0.4,Danemarca
Housing development,2001-01-01,0.2,Estonia
Housing development,2001-01-01,0.1,Grecia
Housing development,2001-01-01,0.2,Spania
Housing development,2001-01-01,0.3,Media UE
Housing development,2001-01-01,0.1,Finlanda
Housing development,2001-01-01,0.2,Franta
Housing development,2001-01-01,0.1,Croatia
Housing development,2001-01-01,0.2,Ungaria
Housing development,2001-01-01,0.8,Irlanda
Housing development,2001-01-01,0.2,Islanda
Housing development,2001-01-01,0.1,Italia
Housing development,2001-01-01,0.1,Lituania
Housing development,2001-01-01,0.3,Luxemburg
Housing development,2001-01-01,0.5,Letonia
Housing development,2001-01-01,0.3,Malta
Housing development,2001-01-01,0.4,Olanda
Housing development,2001-01-01,0,Norvegia
Housing development,2001-01-01,0.8,Polonia
Housing development,2001-01-01,0.4,Portugalia
Housing development,2001-01-01,0.5,Romania
Housing development,2001-01-01,0.4,Suedia
Housing development,2001-01-01,0.2,Slovenia
Housing development,2001-01-01,0.2,Slovacia
Community development,2001-01-01,0.1,Austria
Community development,2001-01-01,0.2,Belgia
Community development,2001-01-01,0,Bulgaria
Community development,2001-01-01,0.1,Elvetia
Community development,2001-01-01,1,Cipru
Community development,2001-01-01,0.2,Cehia
Community development,2001-01-01,0.2,Germania
Community development,2001-01-01,0,Danemarca
Community development,2001-01-01,0,Estonia
Community development,2001-01-01,0,Grecia
Community development,2001-01-01,0.6,Spania
Community development,2001-01-01,0.3,Media UE
Community development,2001-01-01,0.3,Finlanda
Community development,2001-01-01,0.7,Franta
Community development,2001-01-01,0.6,Croatia
Community development,2001-01-01,0,Ungaria
Community development,2001-01-01,0.2,Irlanda
Community development,2001-01-01,0.3,Islanda
Community development,2001-01-01,0.3,Italia
Community development,2001-01-01,0.1,Lituania
Community development,2001-01-01,0.2,Luxemburg
Community development,2001-01-01,0.4,Letonia
Community development,2001-01-01,0.2,Malta
Community development,2001-01-01,0.2,Olanda
Community development,2001-01-01,0.1,Norvegia
Community development,2001-01-01,0,Polonia
Community development,2001-01-01,0.3,Portugalia
Community development,2001-01-01,0,Romania
Community development,2001-01-01,0.2,Suedia
Community development,2001-01-01,0.1,Slovenia
Community development,2001-01-01,0.1,Slovacia
Water supply,2001-01-01,0,Austria
Water supply,2001-01-01,0.1,Belgia
Water supply,2001-01-01,0.2,Bulgaria
Water supply,2001-01-01,0.1,Elvetia
Water supply,2001-01-01,0.7,Cipru
Water supply,2001-01-01,0.2,Cehia
Water supply,2001-01-01,0,Germania
Water supply,2001-01-01,0,Danemarca
Water supply,2001-01-01,0.1,Estonia
Water supply,2001-01-01,0.1,Grecia
Water supply,2001-01-01,0.2,Spania
Water supply,2001-01-01,0.1,Media UE
Water supply,2001-01-01,0,Finlanda
Water supply,2001-01-01,0.1,Franta
Water supply,2001-01-01,1.1,Croatia
Water supply,2001-01-01,0,Ungaria
Water supply,2001-01-01,0.4,Irlanda
Water supply,2001-01-01,0,Islanda
Water supply,2001-01-01,0.2,Italia
Water supply,2001-01-01,0,Lituania
Water supply,2001-01-01,0.2,Luxemburg
Water supply,2001-01-01,0.2,Letonia
Water supply,2001-01-01,0.5,Malta
Water supply,2001-01-01,0,Olanda
Water supply,2001-01-01,0.2,Norvegia
Water supply,2001-01-01,0.2,Polonia
Water supply,2001-01-01,0.3,Portugalia
Water supply,2001-01-01,0.2,Romania
Water supply,2001-01-01,0.1,Suedia
Water supply,2001-01-01,0.2,Slovenia
Water supply,2001-01-01,0,Slovacia
Street lighting,2001-01-01,0.1,Austria
Street lighting,2001-01-01,0,Belgia
Street lighting,2001-01-01,0,Bulgaria
Street lighting,2001-01-01,0,Elvetia
Street lighting,2001-01-01,0,Cipru
Street lighting,2001-01-01,0.1,Cehia
Street lighting,2001-01-01,0,Germania
Street lighting,2001-01-01,0,Danemarca
Street lighting,2001-01-01,0.1,Estonia
Street lighting,2001-01-01,0.1,Grecia
Street lighting,2001-01-01,0.1,Spania
Street lighting,2001-01-01,0.1,Media UE
Street lighting,2001-01-01,0,Finlanda
Street lighting,2001-01-01,0.1,Franta
Street lighting,2001-01-01,0.1,Croatia
Street lighting,2001-01-01,0.1,Ungaria
Street lighting,2001-01-01,0,Irlanda
Street lighting,2001-01-01,0,Islanda
Street lighting,2001-01-01,0.1,Italia
Street lighting,2001-01-01,0.1,Lituania
Street lighting,2001-01-01,0,Luxemburg
Street lighting,2001-01-01,0.2,Letonia
Street lighting,2001-01-01,0,Malta
Street lighting,2001-01-01,0,Olanda
Street lighting,2001-01-01,0,Norvegia
Street lighting,2001-01-01,0.1,Polonia
Street lighting,2001-01-01,0,Portugalia
Street lighting,2001-01-01,0.2,Romania
Street lighting,2001-01-01,0,Suedia
Street lighting,2001-01-01,0.1,Slovenia
Street lighting,2001-01-01,0.1,Slovacia
R&D Housing and community amenities,2001-01-01,0,Austria
R&D Housing and community amenities,2001-01-01,0,Belgia
R&D Housing and community amenities,2001-01-01,NA,Bulgaria
R&D Housing and community amenities,2001-01-01,0,Elvetia
R&D Housing and community amenities,2001-01-01,0,Cipru
R&D Housing and community amenities,2001-01-01,0,Cehia
R&D Housing and community amenities,2001-01-01,0,Germania
R&D Housing and community amenities,2001-01-01,0,Danemarca
R&D Housing and community amenities,2001-01-01,0,Estonia
R&D Housing and community amenities,2001-01-01,0,Grecia
R&D Housing and community amenities,2001-01-01,0,Spania
R&D Housing and community amenities,2001-01-01,0,Media UE
R&D Housing and community amenities,2001-01-01,0,Finlanda
R&D Housing and community amenities,2001-01-01,0,Franta
R&D Housing and community amenities,2001-01-01,0,Croatia
R&D Housing and community amenities,2001-01-01,0,Ungaria
R&D Housing and community amenities,2001-01-01,0,Irlanda
R&D Housing and community amenities,2001-01-01,0,Islanda
R&D Housing and community amenities,2001-01-01,0,Italia
R&D Housing and community amenities,2001-01-01,NA,Lituania
R&D Housing and community amenities,2001-01-01,0,Luxemburg
R&D Housing and community amenities,2001-01-01,0,Letonia
R&D Housing and community amenities,2001-01-01,0,Malta
R&D Housing and community amenities,2001-01-01,0,Olanda
R&D Housing and community amenities,2001-01-01,0,Norvegia
R&D Housing and community amenities,2001-01-01,0,Polonia
R&D Housing and community amenities,2001-01-01,0,Portugalia
R&D Housing and community amenities,2001-01-01,0,Romania
R&D Housing and community amenities,2001-01-01,0,Suedia
R&D Housing and community amenities,2001-01-01,0,Slovenia
R&D Housing and community amenities,2001-01-01,0,Slovacia
Housing and community amenities n.e.c.,2001-01-01,0,Austria
Housing and community amenities n.e.c.,2001-01-01,0,Belgia
Housing and community amenities n.e.c.,2001-01-01,0.1,Bulgaria
Housing and community amenities n.e.c.,2001-01-01,0,Elvetia
Housing and community amenities n.e.c.,2001-01-01,0.1,Cipru
Housing and community amenities n.e.c.,2001-01-01,0.1,Cehia
Housing and community amenities n.e.c.,2001-01-01,0.1,Germania
Housing and community amenities n.e.c.,2001-01-01,0,Danemarca
Housing and community amenities n.e.c.,2001-01-01,-0.1,Estonia
Housing and community amenities n.e.c.,2001-01-01,0.1,Grecia
Housing and community amenities n.e.c.,2001-01-01,0,Spania
Housing and community amenities n.e.c.,2001-01-01,0,Media UE
Housing and community amenities n.e.c.,2001-01-01,0,Finlanda
Housing and community amenities n.e.c.,2001-01-01,0,Franta
Housing and community amenities n.e.c.,2001-01-01,0.2,Croatia
Housing and community amenities n.e.c.,2001-01-01,0.6,Ungaria
Housing and community amenities n.e.c.,2001-01-01,0,Irlanda
Housing and community amenities n.e.c.,2001-01-01,0,Islanda
